0.340574617,0.262123789,0.069772062,0.143533901,0.519885491,2.183733842,0.021102551,0.420780722
0.324570822,0.248850652,0.065290244,0.159629761,0.524962083,2.108105796,0.026216969,0.487743341
0.349529491,0.232692866,0.047522512,0.167226848,0.506393978,2.209763748,0.028881008,0.481310596
0.493218249,0.364963504,0.00243309,0.03163017,0.486988848,2.118110236,0.025974026,0.620221948
0.298672812,0.211351786,0.054061572,0.148103516,0.527412205,2.249762456,0.030452471,0.390480979
0.289166172,0.258617296,0.039423844,0.153820595,0.527540162,2.565596576,0.008492569,0.556904833
0.303179815,0.225147561,0.151968779,0.076595993,0.519444444,1.777489177,0.208333333,0.439314485
0.284587555,0.220336388,0.120707003,0.154936448,0.51664088,1.978865345,0.037165775,0.463217985
0.491354753,0.355952071,0.049101328,0.130567856,0.5153069,2.059493936,0.0227433,0.528088771
0.342552965,0.254259267,0.05517178,0.126291654,0.51426282,2.106288444,0.015470441,0.46870173
0.285154143,0.216498679,0.088269705,0.220819617,0.547362242,2.192147931,0.023424986,0.426079765
0.15741404,0.147927736,0.083740701,0.141445271,0.51050175,1.829730451,0.022967386,0.410727077
0.368347628,0.313919199,0.029138937,0.10481002,0.529701714,2.307279943,0.061290123,0.510913185
0.357673267,0.294797688,0.038535645,0.052023121,0.526119403,2.310344828,0,0.398514851
0.172473676,0.175603865,0.218417874,0.178743961,0.511544826,1.879494357,0.053015046,0.417163984
0.299233018,0.262841679,0.048894336,0.15181083,0.524938734,2.082384654,0.007067223,0.473170112
0.300917431,0.192257218,0.127296588,0.146981627,0.491071429,2.033282905,0.025522042,0.451376147
0.314103779,0.248075155,0.094452235,0.157255343,0.513158801,2.198867438,0.013157895,0.40081432
0.522131968,0.27290099,0.051798915,0.081042023,0.5260081,2.749687318,0.031701178,0.471517779
0.197122302,0.155913978,0.177419355,0.060035842,0.507692308,2.34375,0.004651163,0.381294964
0.47813104,0.313141733,0.061233083,0.132715505,0.542194567,2.15728644,0.027001301,0.480009848
0.246886473,0.218897864,0.071882617,0.169526359,0.520097759,2.268475376,0.024465327,0.409329782
0.179635258,0.320074113,0.051343292,0.064081408,0.419175028,2.166449935,0.014198783,0.569946809
0.448589529,0.30853181,0.053973808,0.116180908,0.523872905,2.199911765,0.040794881,0.471551518
0.610169188,0.316432442,0.027257279,0.087260035,0.520514499,2.588817933,0.02541876,0.473010474
0.303356197,0.224920072,0.103062583,0.153792487,0.526680534,2.260736327,0.02094337,0.408439115
0.425903486,0.271417929,0.036876086,0.131363298,0.537215787,2.281938326,0.037398922,0.444507805
0.411906677,0.30369357,0.016415869,0.097127223,0.470930233,2.429378531,0.044247788,0.479485117
0.275260936,0.206943859,0.091560334,0.165703328,0.528732897,2.260058466,0.028168008,0.422585807
0.474435412,0.28038602,0.042530058,0.081499708,0.516035476,2.491208766,0.029464897,0.475069614
0.258899676,0.183406114,0.074235808,0.11790393,0.502325581,2.311827957,0.052631579,0.414239482
0.268320087,0.274714279,0.032272682,0.134931024,0.526634609,2.307200948,0.029514955,0.361281232
0.365650445,0.272537313,0.043880597,0.10358209,0.494884537,2.271580345,0.021922428,0.395758379
0.126338269,0.182413714,0.092396441,0.11527556,0.51626506,2.081243731,0.008898117,0.372636674
0.458452714,0.286256809,0.041172162,0.099740663,0.516354248,2.25189879,0.032214076,0.480685955
0.396032313,0.235092288,0.062729336,0.185818536,0.534046838,2.386079358,0.044584319,0.554564673
0.561524358,0.262204003,0.037724883,0.101074923,0.508356907,2.308367362,0.026591026,0.493948649
0.555792683,0.247311828,0.047586365,0.166552276,0.520170163,2.194077889,0.03074141,0.539430894
0.553147199,0.280009424,0.018376723,0.099717281,0.56097691,2.324596774,0.007788162,0.359622713
0.425023185,0.286380031,0.031618219,0.104666996,0.500684469,2.168045953,0.008663859,0.506617629
0.442069097,0.266718266,0.123116615,0.134829721,0.481440915,2.072303283,0.043103448,0.493271617
0.439551783,0.256188611,0.066813444,0.090032416,0.520604569,2.345382963,0.026869721,0.486121862
0.293077539,0.199043907,0.13884652,0.201861717,0.572881046,2.334107327,0.009983361,0.382035649
0.230778268,0.219000749,0.131388516,0.105511512,0.518340012,2.116412566,0.004147313,0.43930018
