0.395657419,0.175648703,0.0499002,0.203592814,0.472392638,2.328571429,0.034934498,0.332931242
0.35645933,0.215613383,0.095724907,0.178438662,0.532302093,2.733830846,0.078059072,0.476076555
0.417200784,0.268822369,0.078222177,0.131162461,0.515478403,2.770863422,0.068859758,0.433688429
0.366120219,0.275862069,0.155172414,0.120689655,0.544642857,2.731707317,0.040816327,0.404371585
0.36400774,0.246957404,0.098968898,0.142663962,0.519657013,2.834021091,0.135298425,0.441840464
0.308338643,0.274627209,0.076976222,0.124532213,0.520889988,2.787252369,0.037061034,0.400804396
0.347590406,0.215570225,0.108923287,0.152515365,0.517507551,2.724474246,0.101369863,0.400386129
0.332463295,0.255620723,0.100684262,0.138318671,0.514197212,2.803183792,0.185770751,0.436541599
0.2,0.125,0.125,0.25,0.6,2.5,0,0.2
0.634404658,0.358123147,0.004923658,0.027747752,0.511746401,2.575738784,0.081694407,0.51263998
0.332288401,0.147887324,0.115492958,0.228638498,0.653753027,2.10178117,0.089790898,0.526645768
0.466831073,0.291859389,0.024976873,0.101526364,0.51145365,2.501874665,0.047303271,0.413810111
0.278489089,0.157115906,0.112663601,0.209468223,0.552029899,2.389423919,0.094528974,0.4773491
0.2,0.118421053,0.118421053,0.276315789,0.612903226,1.9375,0.083333333,0.326315789
0.266213699,0.200392304,0.11684503,0.131066047,0.499388045,3.106665769,0.088574822,0.455888578
0.315397643,0.248569809,0.064062258,0.14466835,0.516507458,2.848210024,0.089926762,0.426363701
0.401471103,0.237125468,0.047518727,0.094920412,0.510294118,2.543006731,0.059756098,0.347880911
0.299889218,0.267117136,0.02959415,0.095625027,0.531606428,2.726606773,0.053046909,0.407916405
0.397189317,0.27348537,0.023023096,0.054929118,0.512898429,3.004467754,0.03108946,0.426520086
0.171819217,0.174358855,0.120816106,0.13305441,0.506250848,2.423367065,0.039499053,0.375252397
0.306659289,0.21119477,0.099240946,0.129708366,0.532014225,2.505870751,0.036490017,0.378011194
0.152608935,0.211273693,0.097281816,0.149307436,0.510478992,2.822054615,0.072736787,0.479241037
0.227562419,0.154487653,0.132544729,0.210054709,0.510045151,2.488762887,0.039252842,0.350937707
0.67768595,0.363247863,0.05982906,0.106837607,0.500959693,3.119760479,0.061538462,0.473829201
0.612318841,0.307076101,0.004672897,0.03271028,0.505010893,2.311178248,0.017045455,0.437111801
0.650808668,0.305700078,0.017934903,0.056453884,0.540814135,2.511610693,0.080265274,0.449335891
0.545330761,0.328674819,0.015223359,0.085849763,0.505494505,2.305743243,0.018518519,0.448428458
0.53125,0.333333333,0.033333333,0.033333333,0.4375,2.461538462,0,0.46875
